"","state","eth","male","age","educ","n"
"9454",45,"Black",0.5,"18-29","4-Year College",7558
"9455",45,"Black",0.5,"18-29","Post-grad",972
"9456",45,"Black",0.5,"30-39","No HS",12467
"9457",45,"Black",0.5,"30-39","HS",32523
"9458",45,"Black",0.5,"30-39","Some college",22668
"9459",45,"Black",0.5,"30-39","4-Year College",6501
"9460",45,"Black",0.5,"30-39","Post-grad",3287
"9461",45,"Black",0.5,"40-49","No HS",10763
"9462",45,"Black",0.5,"40-49","HS",31276
"9463",45,"Black",0.5,"40-49","Some college",21037
"9464",45,"Black",0.5,"40-49","4-Year College",6793
"9465",45,"Black",0.5,"40-49","Post-grad",3069
"9466",45,"Black",0.5,"50-59","No HS",14720
"9467",45,"Black",0.5,"50-59","HS",35571
"9468",45,"Black",0.5,"50-59","Some college",19854
"9469",45,"Black",0.5,"50-59","4-Year College",5840
"9470",45,"Black",0.5,"50-59","Post-grad",2577
"9471",45,"Black",0.5,"60-69","No HS",16214
"9472",45,"Black",0.5,"60-69","HS",23848
"9473",45,"Black",0.5,"60-69","Some college",15985
"9474",45,"Black",0.5,"60-69","4-Year College",4415
"9475",45,"Black",0.5,"60-69","Post-grad",2802
"9476",45,"Black",0.5,"70+","No HS",16040
"9477",45,"Black",0.5,"70+","HS",13573
"9478",45,"Black",0.5,"70+","Some college",6737
"9479",45,"Black",0.5,"70+","4-Year College",1959
"9480",45,"Black",0.5,"70+","Post-grad",2213
"9481",45,"Other",-0.5,"18-29","No HS",2557
"9482",45,"Other",-0.5,"18-29","HS",5701
"9483",45,"Other",-0.5,"18-29","Some college",9617
"9484",45,"Other",-0.5,"18-29","4-Year College",2508
"9485",45,"Other",-0.5,"18-29","Post-grad",554
"9486",45,"Other",-0.5,"30-39","No HS",1316
"9487",45,"Other",-0.5,"30-39","HS",2737
"9488",45,"Other",-0.5,"30-39","Some college",3284
"9489",45,"Other",-0.5,"30-39","4-Year College",2475
"9490",45,"Other",-0.5,"30-39","Post-grad",1360
"9491",45,"Other",-0.5,"40-49","No HS",1452
"9492",45,"Other",-0.5,"40-49","HS",3300
"9493",45,"Other",-0.5,"40-49","Some college",3774
"9494",45,"Other",-0.5,"40-49","4-Year College",2657
"9495",45,"Other",-0.5,"40-49","Post-grad",1483
"9496",45,"Other",-0.5,"50-59","No HS",1080
"9497",45,"Other",-0.5,"50-59","HS",2976
"9498",45,"Other",-0.5,"50-59","Some college",3104
"9499",45,"Other",-0.5,"50-59","4-Year College",1691
"9500",45,"Other",-0.5,"50-59","Post-grad",709
"9501",45,"Other",-0.5,"60-69","No HS",1528
"9502",45,"Other",-0.5,"60-69","HS",1584
"9503",45,"Other",-0.5,"60-69","Some college",2379
"9504",45,"Other",-0.5,"60-69","4-Year College",1269
"9505",45,"Other",-0.5,"60-69","Post-grad",700
"9506",45,"Other",-0.5,"70+","No HS",1408
"9507",45,"Other",-0.5,"70+","HS",1300
"9508",45,"Other",-0.5,"70+","Some college",969
"9509",45,"Other",-0.5,"70+","4-Year College",720
"9510",45,"Other",-0.5,"70+","Post-grad",493
"9511",45,"Other",0.5,"18-29","No HS",2313
"9512",45,"Other",0.5,"18-29","HS",6478
"9513",45,"Other",0.5,"18-29","Some college",8715
"9514",45,"Other",0.5,"18-29","4-Year College",2565
"9515",45,"Other",0.5,"18-29","Post-grad",295
"9516",45,"Other",0.5,"30-39","No HS",1544
"9517",45,"Other",0.5,"30-39","HS",2740
"9518",45,"Other",0.5,"30-39","Some college",4332
"9519",45,"Other",0.5,"30-39","4-Year College",2171
"9520",45,"Other",0.5,"30-39","Post-grad",949
"9521",45,"Other",0.5,"40-49","No HS",1514
"9522",45,"Other",0.5,"40-49","HS",2611
"9523",45,"Other",0.5,"40-49","Some college",2741
"9524",45,"Other",0.5,"40-49","4-Year College",1991
"9525",45,"Other",0.5,"40-49","Post-grad",1199
"9526",45,"Other",0.5,"50-59","No HS",1941
"9527",45,"Other",0.5,"50-59","HS",2718
"9528",45,"Other",0.5,"50-59","Some college",2595
"9529",45,"Other",0.5,"50-59","4-Year College",1620
"9530",45,"Other",0.5,"50-59","Post-grad",1000
"9531",45,"Other",0.5,"60-69","No HS",923
"9532",45,"Other",0.5,"60-69","HS",1224
"9533",45,"Other",0.5,"60-69","Some college",1308
"9534",45,"Other",0.5,"60-69","4-Year College",940
"9535",45,"Other",0.5,"60-69","Post-grad",976
"9536",45,"Other",0.5,"70+","No HS",817
"9537",45,"Other",0.5,"70+","HS",925
"9538",45,"Other",0.5,"70+","Some college",727
"9539",45,"Other",0.5,"70+","4-Year College",529
"9540",45,"Other",0.5,"70+","Post-grad",630
"9541",45,"Hispanic",-0.5,"18-29","No HS",1354
"9542",45,"Hispanic",-0.5,"18-29","HS",3132
"9543",45,"Hispanic",-0.5,"18-29","Some college",5239
"9544",45,"Hispanic",-0.5,"18-29","4-Year College",1148
"9545",45,"Hispanic",-0.5,"18-29","Post-grad",147
"9546",45,"Hispanic",-0.5,"30-39","No HS",666
"9547",45,"Hispanic",-0.5,"30-39","HS",1106
"9548",45,"Hispanic",-0.5,"30-39","Some college",1785
"9549",45,"Hispanic",-0.5,"30-39","4-Year College",1150
"9550",45,"Hispanic",-0.5,"30-39","Post-grad",721
"9551",45,"Hispanic",-0.5,"40-49","No HS",496
"9552",45,"Hispanic",-0.5,"40-49","HS",1407
"9553",45,"Hispanic",-0.5,"40-49","Some college",1752
"9554",45,"Hispanic",-0.5,"40-49","4-Year College",989
"9555",45,"Hispanic",-0.5,"40-49","Post-grad",597
"9556",45,"Hispanic",-0.5,"50-59","No HS",606
"9557",45,"Hispanic",-0.5,"50-59","HS",1191
"9558",45,"Hispanic",-0.5,"50-59","Some college",1811
"9559",45,"Hispanic",-0.5,"50-59","4-Year College",904
"9560",45,"Hispanic",-0.5,"50-59","Post-grad",665
"9561",45,"Hispanic",-0.5,"60-69","No HS",504
"9562",45,"Hispanic",-0.5,"60-69","HS",821
"9563",45,"Hispanic",-0.5,"60-69","Some college",1052
"9564",45,"Hispanic",-0.5,"60-69","4-Year College",726
"9565",45,"Hispanic",-0.5,"60-69","Post-grad",334
"9566",45,"Hispanic",-0.5,"70+","No HS",457
"9567",45,"Hispanic",-0.5,"70+","HS",748
"9568",45,"Hispanic",-0.5,"70+","Some college",725
"9569",45,"Hispanic",-0.5,"70+","4-Year College",210
"9570",45,"Hispanic",-0.5,"70+","Post-grad",195
"9571",45,"Hispanic",0.5,"18-29","No HS",1851
"9572",45,"Hispanic",0.5,"18-29","HS",4684
"9573",45,"Hispanic",0.5,"18-29","Some college",5170
"9574",45,"Hispanic",0.5,"18-29","4-Year College",1148
"9575",45,"Hispanic",0.5,"18-29","Post-grad",195
"9576",45,"Hispanic",0.5,"30-39","No HS",1036
"9577",45,"Hispanic",0.5,"30-39","HS",1820
"9578",45,"Hispanic",0.5,"30-39","Some college",2102
"9579",45,"Hispanic",0.5,"30-39","4-Year College",822
"9580",45,"Hispanic",0.5,"30-39","Post-grad",565
"9581",45,"Hispanic",0.5,"40-49","No HS",804
"9582",45,"Hispanic",0.5,"40-49","HS",1725
"9583",45,"Hispanic",0.5,"40-49","Some college",1771
"9584",45,"Hispanic",0.5,"40-49","4-Year College",1018
"9585",45,"Hispanic",0.5,"40-49","Post-grad",414
"9586",45,"Hispanic",0.5,"50-59","No HS",865
"9587",45,"Hispanic",0.5,"50-59","HS",1376
"9588",45,"Hispanic",0.5,"50-59","Some college",1292
"9589",45,"Hispanic",0.5,"50-59","4-Year College",656
"9590",45,"Hispanic",0.5,"50-59","Post-grad",424
"9591",45,"Hispanic",0.5,"60-69","No HS",594
"9592",45,"Hispanic",0.5,"60-69","HS",382
"9593",45,"Hispanic",0.5,"60-69","Some college",781
"9594",45,"Hispanic",0.5,"60-69","4-Year College",273
"9595",45,"Hispanic",0.5,"60-69","Post-grad",430
"9596",45,"Hispanic",0.5,"70+","No HS",481
"9597",45,"Hispanic",0.5,"70+","HS",525
"9598",45,"Hispanic",0.5,"70+","Some college",474
"9599",45,"Hispanic",0.5,"70+","4-Year College",249
"9600",45,"Hispanic",0.5,"70+","Post-grad",344
"9601",46,"White",-0.5,"18-29","No HS",3280
"9602",46,"White",-0.5,"18-29","HS",10351
"9603",46,"White",-0.5,"18-29","Some college",25212
"9604",46,"White",-0.5,"18-29","4-Year College",11247
"9605",46,"White",-0.5,"18-29","Post-grad",2104
"9606",46,"White",-0.5,"30-39","No HS",981
"9607",46,"White",-0.5,"30-39","HS",6979
"9608",46,"White",-0.5,"30-39","Some college",15277
"9609",46,"White",-0.5,"30-39","4-Year College",13251
"9610",46,"White",-0.5,"30-39","Post-grad",4936
"9611",46,"White",-0.5,"40-49","No HS",797
"9612",46,"White",-0.5,"40-49","HS",7667
"9613",46,"White",-0.5,"40-49","Some college",14712
"9614",46,"White",-0.5,"40-49","4-Year College",11245
"9615",46,"White",-0.5,"40-49","Post-grad",4663
"9616",46,"White",-0.5,"50-59","No HS",1680
"9617",46,"White",-0.5,"50-59","HS",15357
"9618",46,"White",-0.5,"50-59","Some college",18454
"9619",46,"White",-0.5,"50-59","4-Year College",10735
"9620",46,"White",-0.5,"50-59","Post-grad",4210
"9621",46,"White",-0.5,"60-69","No HS",1635
"9622",46,"White",-0.5,"60-69","HS",16849
"9623",46,"White",-0.5,"60-69","Some college",16191
"9624",46,"White",-0.5,"60-69","4-Year College",8507
"9625",46,"White",-0.5,"60-69","Post-grad",3851
"9626",46,"White",-0.5,"70+","No HS",6955
"9627",46,"White",-0.5,"70+","HS",19770
"9628",46,"White",-0.5,"70+","Some college",13312
"9629",46,"White",-0.5,"70+","4-Year College",5624
"9630",46,"White",-0.5,"70+","Post-grad",2438
"9631",46,"White",0.5,"18-29","No HS",5865
"9632",46,"White",0.5,"18-29","HS",15432
"9633",46,"White",0.5,"18-29","Some college",24013
"9634",46,"White",0.5,"18-29","4-Year College",8985
"9635",46,"White",0.5,"18-29","Post-grad",1125
"9636",46,"White",0.5,"30-39","No HS",2076
"9637",46,"White",0.5,"30-39","HS",11782
"9638",46,"White",0.5,"30-39","Some college",16631
"9639",46,"White",0.5,"30-39","4-Year College",10842
"9640",46,"White",0.5,"30-39","Post-grad",3344
"9641",46,"White",0.5,"40-49","No HS",1770
"9642",46,"White",0.5,"40-49","HS",11167
"9643",46,"White",0.5,"40-49","Some college",15305
"9644",46,"White",0.5,"40-49","4-Year College",9151
"9645",46,"White",0.5,"40-49","Post-grad",3300
"9646",46,"White",0.5,"50-59","No HS",3198
"9647",46,"White",0.5,"50-59","HS",19492
"9648",46,"White",0.5,"50-59","Some college",15625
"9649",46,"White",0.5,"50-59","4-Year College",7761
"9650",46,"White",0.5,"50-59","Post-grad",4251
"9651",46,"White",0.5,"60-69","No HS",2963
"9652",46,"White",0.5,"60-69","HS",15353
"9653",46,"White",0.5,"60-69","Some college",14337
"9654",46,"White",0.5,"60-69","4-Year College",9732
"9655",46,"White",0.5,"60-69","Post-grad",4732
"9656",46,"White",0.5,"70+","No HS",6243
"9657",46,"White",0.5,"70+","HS",14554
"9658",46,"White",0.5,"70+","Some college",7659
"9659",46,"White",0.5,"70+","4-Year College",5478
"9660",46,"White",0.5,"70+","Post-grad",4133
"9661",46,"Black",-0.5,"18-29","No HS",184
"9662",46,"Black",-0.5,"18-29","HS",157
"9663",46,"Black",-0.5,"18-29","Some college",1043
"9664",46,"Black",-0.5,"18-29","4-Year College",95
"9665",46,"Black",-0.5,"18-29","Post-grad",0
"9666",46,"Black",-0.5,"30-39","No HS",0
"9667",46,"Black",-0.5,"30-39","HS",61
"9668",46,"Black",-0.5,"30-39","Some college",385
"9669",46,"Black",-0.5,"30-39","4-Year College",34
"9670",46,"Black",-0.5,"30-39","Post-grad",0
"9671",46,"Black",-0.5,"40-49","No HS",117
"9672",46,"Black",-0.5,"40-49","HS",113
"9673",46,"Black",-0.5,"40-49","Some college",54
"9674",46,"Black",-0.5,"40-49","4-Year College",133
"9675",46,"Black",-0.5,"40-49","Post-grad",0
"9676",46,"Black",-0.5,"50-59","No HS",71
"9677",46,"Black",-0.5,"50-59","HS",110
"9678",46,"Black",-0.5,"50-59","Some college",96
"9679",46,"Black",-0.5,"50-59","4-Year College",0
"9680",46,"Black",-0.5,"50-59","Post-grad",22
"9681",46,"Black",-0.5,"60-69","No HS",0
"9682",46,"Black",-0.5,"60-69","HS",64
"9683",46,"Black",-0.5,"60-69","Some college",0
"9684",46,"Black",-0.5,"60-69","4-Year College",0
"9685",46,"Black",-0.5,"60-69","Post-grad",0
"9686",46,"Black",-0.5,"70+","No HS",0
"9687",46,"Black",-0.5,"70+","HS",89
"9688",46,"Black",-0.5,"70+","Some college",0
"9689",46,"Black",-0.5,"70+","4-Year College",2
"9690",46,"Black",-0.5,"70+","Post-grad",14
"9691",46,"Black",0.5,"18-29","No HS",441
"9692",46,"Black",0.5,"18-29","HS",454
"9693",46,"Black",0.5,"18-29","Some college",819
"9694",46,"Black",0.5,"18-29","4-Year College",206
"9695",46,"Black",0.5,"18-29","Post-grad",0
"9696",46,"Black",0.5,"30-39","No HS",99
"9697",46,"Black",0.5,"30-39","HS",140
"9698",46,"Black",0.5,"30-39","Some college",405
"9699",46,"Black",0.5,"30-39","4-Year College",368
"9700",46,"Black",0.5,"30-39","Post-grad",4
"9701",46,"Black",0.5,"40-49","No HS",105
"9702",46,"Black",0.5,"40-49","HS",403
"9703",46,"Black",0.5,"40-49","Some college",420
"9704",46,"Black",0.5,"40-49","4-Year College",103
"9705",46,"Black",0.5,"40-49","Post-grad",41
"9706",46,"Black",0.5,"50-59","No HS",45
"9707",46,"Black",0.5,"50-59","HS",185
"9708",46,"Black",0.5,"50-59","Some college",213
"9709",46,"Black",0.5,"50-59","4-Year College",50
"9710",46,"Black",0.5,"50-59","Post-grad",45
"9711",46,"Black",0.5,"60-69","No HS",0
"9712",46,"Black",0.5,"60-69","HS",0
"9713",46,"Black",0.5,"60-69","Some college",127
"9714",46,"Black",0.5,"60-69","4-Year College",24
"9715",46,"Black",0.5,"60-69","Post-grad",0
"9716",46,"Black",0.5,"70+","No HS",97
"9717",46,"Black",0.5,"70+","HS",0
"9718",46,"Black",0.5,"70+","Some college",0
"9719",46,"Black",0.5,"70+","4-Year College",0
"9720",46,"Black",0.5,"70+","Post-grad",0
"9721",46,"Other",-0.5,"18-29","No HS",2813
"9722",46,"Other",-0.5,"18-29","HS",3100
"9723",46,"Other",-0.5,"18-29","Some college",4453
"9724",46,"Other",-0.5,"18-29","4-Year College",391
"9725",46,"Other",-0.5,"18-29","Post-grad",94
"9726",46,"Other",-0.5,"30-39","No HS",1120
"9727",46,"Other",-0.5,"30-39","HS",2383
"9728",46,"Other",-0.5,"30-39","Some college",2286
"9729",46,"Other",-0.5,"30-39","4-Year College",764
"9730",46,"Other",-0.5,"30-39","Post-grad",146
"9731",46,"Other",-0.5,"40-49","No HS",1354
"9732",46,"Other",-0.5,"40-49","HS",1521
"9733",46,"Other",-0.5,"40-49","Some college",2197
"9734",46,"Other",-0.5,"40-49","4-Year College",452
"9735",46,"Other",-0.5,"40-49","Post-grad",156
"9736",46,"Other",-0.5,"50-59","No HS",813
"9737",46,"Other",-0.5,"50-59","HS",1253
"9738",46,"Other",-0.5,"50-59","Some college",1531
"9739",46,"Other",-0.5,"50-59","4-Year College",750
"9740",46,"Other",-0.5,"50-59","Post-grad",304
"9741",46,"Other",-0.5,"60-69","No HS",648
"9742",46,"Other",-0.5,"60-69","HS",933
"9743",46,"Other",-0.5,"60-69","Some college",1589
"9744",46,"Other",-0.5,"60-69","4-Year College",603
"9745",46,"Other",-0.5,"60-69","Post-grad",165
"9746",46,"Other",-0.5,"70+","No HS",584
"9747",46,"Other",-0.5,"70+","HS",718
"9748",46,"Other",-0.5,"70+","Some college",299
"9749",46,"Other",-0.5,"70+","4-Year College",196
"9750",46,"Other",-0.5,"70+","Post-grad",170
"9751",46,"Other",0.5,"18-29","No HS",3733
"9752",46,"Other",0.5,"18-29","HS",4437
"9753",46,"Other",0.5,"18-29","Some college",2651
"9754",46,"Other",0.5,"18-29","4-Year College",282
"9755",46,"Other",0.5,"18-29","Post-grad",131
"9756",46,"Other",0.5,"30-39","No HS",1451
"9757",46,"Other",0.5,"30-39","HS",2262
"9758",46,"Other",0.5,"30-39","Some college",1864
"9759",46,"Other",0.5,"30-39","4-Year College",774
"9760",46,"Other",0.5,"30-39","Post-grad",136
"9761",46,"Other",0.5,"40-49","No HS",979
"9762",46,"Other",0.5,"40-49","HS",2105
"9763",46,"Other",0.5,"40-49","Some college",1480
"9764",46,"Other",0.5,"40-49","4-Year College",359
"9765",46,"Other",0.5,"40-49","Post-grad",201
"9766",46,"Other",0.5,"50-59","No HS",768
"9767",46,"Other",0.5,"50-59","HS",1987
"9768",46,"Other",0.5,"50-59","Some college",1508
"9769",46,"Other",0.5,"50-59","4-Year College",297
"9770",46,"Other",0.5,"50-59","Post-grad",156
"9771",46,"Other",0.5,"60-69","No HS",388
"9772",46,"Other",0.5,"60-69","HS",684
"9773",46,"Other",0.5,"60-69","Some college",836
"9774",46,"Other",0.5,"60-69","4-Year College",364
"9775",46,"Other",0.5,"60-69","Post-grad",96
"9776",46,"Other",0.5,"70+","No HS",264
"9777",46,"Other",0.5,"70+","HS",450
"9778",46,"Other",0.5,"70+","Some college",301
"9779",46,"Other",0.5,"70+","4-Year College",98
"9780",46,"Other",0.5,"70+","Post-grad",78
"9781",46,"Hispanic",-0.5,"18-29","No HS",31
"9782",46,"Hispanic",-0.5,"18-29","HS",568
"9783",46,"Hispanic",-0.5,"18-29","Some college",539
"9784",46,"Hispanic",-0.5,"18-29","4-Year College",215
"9785",46,"Hispanic",-0.5,"18-29","Post-grad",43
"9786",46,"Hispanic",-0.5,"30-39","No HS",66
"9787",46,"Hispanic",-0.5,"30-39","HS",344
"9788",46,"Hispanic",-0.5,"30-39","Some college",368
"9789",46,"Hispanic",-0.5,"30-39","4-Year College",130
"9790",46,"Hispanic",-0.5,"30-39","Post-grad",0
"9791",46,"Hispanic",-0.5,"40-49","No HS",5
"9792",46,"Hispanic",-0.5,"40-49","HS",57
"9793",46,"Hispanic",-0.5,"40-49","Some college",100
"9794",46,"Hispanic",-0.5,"40-49","4-Year College",206
"9795",46,"Hispanic",-0.5,"40-49","Post-grad",79
"9796",46,"Hispanic",-0.5,"50-59","No HS",327
"9797",46,"Hispanic",-0.5,"50-59","HS",64
"9798",46,"Hispanic",-0.5,"50-59","Some college",185
"9799",46,"Hispanic",-0.5,"50-59","4-Year College",94
"9800",46,"Hispanic",-0.5,"50-59","Post-grad",29
"9801",46,"Hispanic",-0.5,"60-69","No HS",97
"9802",46,"Hispanic",-0.5,"60-69","HS",40
"9803",46,"Hispanic",-0.5,"60-69","Some college",17
"9804",46,"Hispanic",-0.5,"60-69","4-Year College",0
"9805",46,"Hispanic",-0.5,"60-69","Post-grad",0
"9806",46,"Hispanic",-0.5,"70+","No HS",93
"9807",46,"Hispanic",-0.5,"70+","HS",112
"9808",46,"Hispanic",-0.5,"70+","Some college",19
"9809",46,"Hispanic",-0.5,"70+","4-Year College",0
"9810",46,"Hispanic",-0.5,"70+","Post-grad",27
"9811",46,"Hispanic",0.5,"18-29","No HS",188
"9812",46,"Hispanic",0.5,"18-29","HS",881
"9813",46,"Hispanic",0.5,"18-29","Some college",783
"9814",46,"Hispanic",0.5,"18-29","4-Year College",256
"9815",46,"Hispanic",0.5,"18-29","Post-grad",109
"9816",46,"Hispanic",0.5,"30-39","No HS",185
"9817",46,"Hispanic",0.5,"30-39","HS",455
"9818",46,"Hispanic",0.5,"30-39","Some college",298
"9819",46,"Hispanic",0.5,"30-39","4-Year College",257
"9820",46,"Hispanic",0.5,"30-39","Post-grad",106
"9821",46,"Hispanic",0.5,"40-49","No HS",77
"9822",46,"Hispanic",0.5,"40-49","HS",174
"9823",46,"Hispanic",0.5,"40-49","Some college",155
"9824",46,"Hispanic",0.5,"40-49","4-Year College",190
"9825",46,"Hispanic",0.5,"40-49","Post-grad",108
"9826",46,"Hispanic",0.5,"50-59","No HS",197
"9827",46,"Hispanic",0.5,"50-59","HS",141
"9828",46,"Hispanic",0.5,"50-59","Some college",58
"9829",46,"Hispanic",0.5,"50-59","4-Year College",52
"9830",46,"Hispanic",0.5,"50-59","Post-grad",0
"9831",46,"Hispanic",0.5,"60-69","No HS",55
"9832",46,"Hispanic",0.5,"60-69","HS",7
"9833",46,"Hispanic",0.5,"60-69","Some college",187
"9834",46,"Hispanic",0.5,"60-69","4-Year College",32
"9835",46,"Hispanic",0.5,"60-69","Post-grad",22
"9836",46,"Hispanic",0.5,"70+","No HS",9
"9837",46,"Hispanic",0.5,"70+","HS",177
"9838",46,"Hispanic",0.5,"70+","Some college",0
"9839",46,"Hispanic",0.5,"70+","4-Year College",0
"9840",46,"Hispanic",0.5,"70+","Post-grad",22
"9841",47,"White",-0.5,"18-29","No HS",25212
"9842",47,"White",-0.5,"18-29","HS",106290
"9843",47,"White",-0.5,"18-29","Some college",148226
"9844",47,"White",-0.5,"18-29","4-Year College",68189
"9845",47,"White",-0.5,"18-29","Post-grad",18305
"9846",47,"White",-0.5,"30-39","No HS",18746
"9847",47,"White",-0.5,"30-39","HS",73044
"9848",47,"White",-0.5,"30-39","Some college",96362
"9849",47,"White",-0.5,"30-39","4-Year College",72988
"9850",47,"White",-0.5,"30-39","Post-grad",41503
"9851",47,"White",-0.5,"40-49","No HS",23655
"9852",47,"White",-0.5,"40-49","HS",90742
"9853",47,"White",-0.5,"40-49","Some college",100190
"9854",47,"White",-0.5,"40-49","4-Year College",63954
"9855",47,"White",-0.5,"40-49","Post-grad",39360
"9856",47,"White",-0.5,"50-59","No HS",35206
"9857",47,"White",-0.5,"50-59","HS",123659
"9858",47,"White",-0.5,"50-59","Some college",110173
"9859",47,"White",-0.5,"50-59","4-Year College",61813
"9860",47,"White",-0.5,"50-59","Post-grad",33216
"9861",47,"White",-0.5,"60-69","No HS",36270
"9862",47,"White",-0.5,"60-69","HS",120082
"9863",47,"White",-0.5,"60-69","Some college",95057
"9864",47,"White",-0.5,"60-69","4-Year College",46554
"9865",47,"White",-0.5,"60-69","Post-grad",34746
"9866",47,"White",-0.5,"70+","No HS",75235
"9867",47,"White",-0.5,"70+","HS",139201
"9868",47,"White",-0.5,"70+","Some college",73948
"9869",47,"White",-0.5,"70+","4-Year College",30978
"9870",47,"White",-0.5,"70+","Post-grad",21031
"9871",47,"White",0.5,"18-29","No HS",35417
"9872",47,"White",0.5,"18-29","HS",135457
"9873",47,"White",0.5,"18-29","Some college",134183
"9874",47,"White",0.5,"18-29","4-Year College",55389
"9875",47,"White",0.5,"18-29","Post-grad",11017
"9876",47,"White",0.5,"30-39","No HS",23893
"9877",47,"White",0.5,"30-39","HS",98875
"9878",47,"White",0.5,"30-39","Some college",83980
"9879",47,"White",0.5,"30-39","4-Year College",58521
"9880",47,"White",0.5,"30-39","Post-grad",28286
"9881",47,"White",0.5,"40-49","No HS",33380
"9882",47,"White",0.5,"40-49","HS",108420
"9883",47,"White",0.5,"40-49","Some college",86094
"9884",47,"White",0.5,"40-49","4-Year College",57683
"9885",47,"White",0.5,"40-49","Post-grad",30186
"9886",47,"White",0.5,"50-59","No HS",45772
"9887",47,"White",0.5,"50-59","HS",124241
"9888",47,"White",0.5,"50-59","Some college",88962
"9889",47,"White",0.5,"50-59","4-Year College",56424
"9890",47,"White",0.5,"50-59","Post-grad",30163
"9891",47,"White",0.5,"60-69","No HS",40168
"9892",47,"White",0.5,"60-69","HS",94152
"9893",47,"White",0.5,"60-69","Some college",80780
"9894",47,"White",0.5,"60-69","4-Year College",53341
